"","PlayerS","NAppearances","ArchetypeNames","ArchetypeCounts","URL"
"1","Derrick Davis",2,"Heliod Combo; Elementals","1; 1","https://mtgmelee.com/Decklist/View/250663; https://mtgmelee.com/Decklist/View/263464"
"2","Benjamin Mckinnon-Duggins",2,"Underworld Breach Combo","2","https://mtgmelee.com/Decklist/View/252372; https://mtgmelee.com/Decklist/View/271465"
"3","Travis Williams",2,"Hammer Time","2","https://mtgmelee.com/Decklist/View/264641; https://mtgmelee.com/Decklist/View/267508"
"4","robert seder",2,"Azorius Control","2","https://mtgmelee.com/Decklist/View/267764; https://mtgmelee.com/Decklist/View/269135"
"5","kodie yost",2,"Amulet Titan","2","https://mtgmelee.com/Decklist/View/271045; https://mtgmelee.com/Decklist/View/271707"
"6","Mark Stanton",2,"Izzet Murktide","2","https://mtgmelee.com/Decklist/View/277123; https://mtgmelee.com/Decklist/View/277514"
"7","Cody Childers",2,"Hammer Time","2","https://mtgmelee.com/Decklist/View/276754; https://mtgmelee.com/Decklist/View/278479"
"8","Manadadnate",2,"Elementals","2","https://mtgmelee.com/Decklist/View/277204; https://mtgmelee.com/Decklist/View/277714"
"9","Bill Comminos",1,"Yawgmoth","1","https://mtgmelee.com/Decklist/View/250651"
"10","Mack Endress",1,"Hammer Time","1","https://mtgmelee.com/Decklist/View/250601"
"11","Samantha Murphy",1,"Underworld Breach Combo","1","https://mtgmelee.com/Decklist/View/250584"
"12","Ivan Espinosa",1,"Bant Control","1","https://mtgmelee.com/Decklist/View/250870"
"13","David Delgado",1,"Creativity Combo","1","https://mtgmelee.com/Decklist/View/250635"
"14","Quang (Duy) Vu",1,"Rakdos Scam","1","https://mtgmelee.com/Decklist/View/250713"
"15","James McCoury",1,"Blue Scapeshift","1","https://mtgmelee.com/Decklist/View/250647"
"16","Dominic Vitello",1,"Yawgmoth","1","https://mtgmelee.com/Decklist/View/250979"
"17","Raja Sulaiman",1,"Bant Control","1","https://mtgmelee.com/Decklist/View/251088"
"18","Justin Brickman",1,"Omnath Control","1","https://mtgmelee.com/Decklist/View/251024"
"19","Will Krueger",1,"Hammer Time","1","https://mtgmelee.com/Decklist/View/250986"
"20","Zach Allen",1,"WURG Control","1","https://mtgmelee.com/Decklist/View/251002"
"21","George Jabbour",1,"WURG Undoing","1","https://mtgmelee.com/Decklist/View/251113"
